"hive";"internal";"external";"board";"temp1";"temp2";"temp3";"temp4";"temp5";"operational";"panel";"cell";"weight";"latitude";"longitude";"altitude";"temperature";"pressure";"humidity";"rain_level";"wind_direction";"wind_speed";"wind_speed_mean";"wind_speed_max";"wind_direction_at_max_speed";"flow";"date"
"AAA00354976091004203";3345;2356;2418;;;;;;0;12055;4292;34788;45.7275;9.7127;;;;;;;;;;;197;"2023-08-02 09:48:42+02"
"AAA00354976091004203";3342;2393;2462;;;;;;0;12055;4292;34861;45.7275;9.7127;304;;;;;;;;;;357;"2023-08-02 10:03:44+02"
"AAA00354976091004203";3347;2462;2587;;;;;;0;12120;4286;34861;45.7275;9.7127;304;;;;;;;;;;333;"2023-08-02 10:18:49+02"
"AAA00354976091004203";3354;2543;2681;;;;;;0;12055;4286;34715;45.7275;9.7127;304;;;;;;;;;;329;"2023-08-02 10:33:55+02"
"AAA00354976091004203";3357;2606;2731;;;;;;0;12055;4292;34788;45.7275;9.7127;304;;;;;;;;;;252;"2023-08-02 10:49:01+02"
"AAA00354976091004203";3360;2668;2787;;;;;;0;12055;4299;34861;45.7275;9.7127;304;;;;;;;;;;246;"2023-08-02 11:04:10+02"
"AAA00354976091004203";3378;2750;2881;;;;;;0;12055;4286;34934;45.7275;9.7127;304;;;;;;;;;;288;"2023-08-02 11:19:16+02"
"AAA00354976091004203";3382;2818;2950;;;;;;0;12055;4286;34861;45.7275;9.7127;304;;;;;;;;;;248;"2023-08-02 11:34:21+02"
"AAA00354976091004203";3390;2906;3037;;;;;;0;12055;4299;34861;45.7275;9.7127;304;;;;;;;;;;247;"2023-08-02 11:49:27+02"
"AAA00354976091004203";3409;2987;3112;;;;;;0;12055;4292;34934;45.7275;9.7127;304;;;;;;;;;;258;"2023-08-02 12:04:35+02"
"AAA00354976091004203";3399;3043;3162;;;;;;0;12055;4292;34934;45.7275;9.7127;304;;;;;;;;;;191;"2023-08-02 12:19:41+02"
"AAA00354976091004203";3414;3093;3193;;;;;;0;12055;4292;34861;45.7275;9.7127;304;;;;;;;;;;210;"2023-08-02 12:34:47+02"
"AAA00354976091004203";3429;3118;3206;;;;;;0;12055;4292;34934;45.7275;9.7127;304;;;;;;;;;;202;"2023-08-02 12:49:53+02"
"AAA00354976091004203";3441;3143;3225;;;;;;0;12055;4292;35007;45.7275;9.7127;304;;;;;;;;;;212;"2023-08-02 13:05:04+02"
"AAA00354976091004203";3470;3168;3237;;;;;;0;12055;4292;34788;45.7275;9.7127;304;;;;;;;;;;214;"2023-08-02 13:20:11+02"
"AAA00354976091004203";3491;3193;3268;;;;;;0;12055;4292;34861;45.7275;9.7127;304;;;;;;;;;;251;"2023-08-02 13:35:17+02"
"AAA00354976091004203";3502;3206;3281;;;;;;0;12055;4292;34934;45.7275;9.7127;304;;;;;;;;;;223;"2023-08-02 13:50:25+02"
"AAA00354976091004203";3495;3212;3281;;;;;;0;12055;4292;34861;45.7275;9.7127;305;;;;;;;;;;208;"2023-08-02 14:05:30+02"
"AAA00354976091004203";3495;3200;3293;;;;;;0;12120;4286;34934;45.7275;9.7127;305;;;;;;;;;;245;"2023-08-02 14:20:37+02"
"AAA00354976091004203";3485;3187;3250;;;;;;0;12055;4292;35007;45.7275;9.7127;305;;;;;;;;;;266;"2023-08-02 14:35:44+02"
"AAA00354976091004203";3518;3168;3212;;;;;;0;12055;4292;34788;45.7275;9.7127;305;;;;;;;;;;207;"2023-08-02 14:50:50+02"
"AAA00354976091004203";3517;3156;3200;;;;;;0;12055;4292;34788;45.7275;9.7127;305;;;;;;;;;;223;"2023-08-02 15:05:55+02"
"AAA00354976091004203";3520;3137;3181;;;;;;0;12055;4292;34642;45.7275;9.7127;305;;;;;;;;;;217;"2023-08-02 15:21:03+02"
"AAA00354976091004203";3498;3118;3156;;;;;;0;12055;4292;34570;45.7275;9.7127;305;;;;;;;;;;174;"2023-08-02 15:36:10+02"
"AAA00354976091004203";3496;3100;3137;;;;;;0;12055;4292;34570;45.7275;9.7127;305;;;;;;;;;;150;"2023-08-02 15:51:16+02"
"AAA00354976091004203";3506;3081;3118;;;;;;0;12055;4292;34570;45.7275;9.7127;305;;;;;;;;;;227;"2023-08-02 16:06:20+02"
"AAA00354976091004203";3506;3068;3106;;;;;;0;12055;4292;34570;45.7275;9.7127;305;;;;;;;;;;162;"2023-08-02 16:21:26+02"
"AAA00354976091004203";3507;3056;3087;;;;;;0;12055;4292;34497;45.7275;9.7127;305;;;;;;;;;;189;"2023-08-02 16:36:33+02"
"AAA00354976091004203";3507;3050;3081;;;;;;0;12055;4299;34570;45.7275;9.7127;305;;;;;;;;;;168;"2023-08-02 16:51:40+02"
"AAA00354976091004203";3503;3043;3081;;;;;;0;12055;4292;34642;45.7275;9.7127;305;;;;;;;;;;159;"2023-08-02 17:06:46+02"
"AAA00354976091004203";3515;3031;3068;;;;;;0;12055;4292;34570;45.7275;9.7127;305;;;;;;;;;;221;"2023-08-02 17:21:52+02"
"AAA00354976091004203";3510;3025;3062;;;;;;0;12055;4292;34570;45.7275;9.7127;305;;;;;;;;;;137;"2023-08-02 17:36:59+02"
"AAA00354976091004203";3506;3018;3056;;;;;;0;12055;4292;34715;45.7275;9.7127;305;;;;;;;;;;143;"2023-08-02 17:52:05+02"
"AAA00354976091004203";3501;3012;3050;;;;;;0;12055;4292;34642;45.7275;9.7127;293;;;;;;;;;;146;"2023-08-02 18:07:10+02"
"AAA00354976091004203";3504;3006;3075;;;;;;0;12120;4286;34715;45.7275;9.7127;293;;;;;;;;;;161;"2023-08-02 18:22:15+02"
"AAA00354976091004203";3500;2993;3037;;;;;;0;12055;4292;34715;45.7275;9.7127;293;;;;;;;;;;219;"2023-08-02 18:37:22+02"
"AAA00354976091004203";3495;2987;3018;;;;;;0;12055;4292;34715;45.7275;9.7127;293;;;;;;;;;;257;"2023-08-02 18:52:28+02"
"AAA00354976091004203";3494;2981;3012;;;;;;0;12055;4292;34570;45.7275;9.7127;293;;;;;;;;;;181;"2023-08-02 19:07:33+02"
